HASHTAG FILE relative_frequency_H_C  frequency_H_in_C  frequency_H_overall  count_H_in_C count_hashtags_in_C count_H_entire_dataset count_hashtags_entire_dataset
RussiaUkraineConflict 1110389035174948864.hashtags 67.73923444976076615127  .05263157894736842105  .00077697333568779798  1 19 22 28315
UkraineRussiaWar 1110389035174948864.hashtags 13.18816953889147650269  .05263157894736842105  .00399081758785096238  1 19 113 28315
WARINUKRAINE 1110389035174948864.hashtags 372.56578947368421143444  .05263157894736842105  .00014126787921596327  1 19 4 28315
NoWarWithRussia 1110389035174948864.hashtags 259.17620137299771311220  .21052631578947368421  .00081229030549178880  4 19 23 28315
MeToo 1110389035174948864.hashtags 114.63562753036437462169  .05263157894736842105  .00045912060745188062  1 19 13 28315
FreeRRRRRRange 1110389035174948864.hashtags 496.75438596491229363392  .15789473684210526315  .00031785272823591735  3 19 9 28315
OTD 1110711639064698880.hashtags 558.84868421052631926168  .75000000000000000000  .00134204485255165106  6 8 38 28315
Ongoing 1110711639064698880.hashtags 3539.37500000000076043471  .12500000000000000000  .00003531696980399081  1 8 1 28315
OTD 1110711639064698880.hashtags 558.84868421052631926168  .75000000000000000000  .00134204485255165106  6 8 38 28315
OTD 1110711639064698880.hashtags 558.84868421052631926168  .75000000000000000000  .00134204485255165106  6 8 38 28315
OTD 1110711639064698880.hashtags 558.84868421052631926168  .75000000000000000000  .00134204485255165106  6 8 38 28315
OTD 1110711639064698880.hashtags 558.84868421052631926168  .75000000000000000000  .00134204485255165106  6 8 38 28315
ongoing 1110711639064698880.hashtags 3539.37500000000076043471  .12500000000000000000  .00003531696980399081  1 8 1 28315
OTD 1110711639064698880.hashtags 558.84868421052631926168  .75000000000000000000  .00134204485255165106  6 8 38 28315
anxiety 1111666763584991233.hashtags 2359.58333333333350613741  .16666666666666666666  .00007063393960798163  1 6 2 28315
CEV 1111666763584991233.hashtags 3146.11111111111119314071  .33333333333333333333  .00010595090941197245  2 6 3 28315
COVID19UK 1111666763584991233.hashtags 4719.16666666666768039085  .16666666666666666666  .00003531696980399081  1 6 1 28315
CEV 1111666763584991233.hashtags 3146.11111111111119314071  .33333333333333333333  .00010595090941197245  2 6 3 28315
covid19uk 1111666763584991233.hashtags 2359.58333333333350613741  .16666666666666666666  .00007063393960798163  1 6 2 28315
Covid19UK 1111666763584991233.hashtags 1573.05555555555559652316  .16666666666666666666  .00010595090941197245  1 6 3 28315
StillEuropean 111388931.hashtags 14157.50000000000304173887  .50000000000000000000  .00003531696980399081  1 2 1 28315
Brexitisntworking 111388931.hashtags 14157.50000000000304173887  .50000000000000000000  .00003531696980399081  1 2 1 28315
LoveAt9Q17 1114473042258698240.hashtags 454.25133689839572596012  .17647058823529411764  .00038848666784389899  3 17 11 28315
OhmThitiwat 1114473042258698240.hashtags 64.06108597285067888982  .23529411764705882352  .00367296485961504502  4 17 104 28315
โอห์มไง 1114473042258698240.hashtags 52.87581699346405235758  .23529411764705882352  .00444993819530284301  4 17 126 28315
OhmThitiwat 1114473042258698240.hashtags 64.06108597285067888982  .23529411764705882352  .00367296485961504502  4 17 104 28315
โอห์มไง 1114473042258698240.hashtags 52.87581699346405235758  .23529411764705882352  .00444993819530284301  4 17 126 28315
LoveAt9Q17 1114473042258698240.hashtags 454.25133689839572596012  .17647058823529411764  .00038848666784389899  3 17 11 28315
OhmThitiwat 1114473042258698240.hashtags 64.06108597285067888982  .23529411764705882352  .00367296485961504502  4 17 104 28315
โอห์มไง 1114473042258698240.hashtags 52.87581699346405235758  .23529411764705882352  .00444993819530284301  4 17 126 28315
LoveAt9Q17 1114473042258698240.hashtags 454.25133689839572596012  .17647058823529411764  .00038848666784389899  3 17 11 28315
ออกกองCloseFriend2D5 1114473042258698240.hashtags 208.19852941176470639191  .05882352941176470588  .00028253575843192654  1 17 8 28315
OhmThitiwat 1114473042258698240.hashtags 64.06108597285067888982  .23529411764705882352  .00367296485961504502  4 17 104 28315
โอห์มไง 1114473042258698240.hashtags 52.87581699346405235758  .23529411764705882352  .00444993819530284301  4 17 126 28315
อีกนานมั้ยCloseFriend2 1114473042258698240.hashtags 75.70855614973262099335  .05882352941176470588  .00077697333568779798  1 17 22 28315
ViuOriginalLineUp2022 1114473042258698240.hashtags 151.41711229946524198670  .05882352941176470588  .00038848666784389899  1 17 11 28315
โอห์มฟลุ้ค 1114473042258698240.hashtags 20.31205164992826400316  .05882352941176470588  .00289599152392724704  1 17 82 28315
ohmthitiwat 1114473042258698240.hashtags 1665.58823529411800484383  .05882352941176470588  .00003531696980399081  1 17 1 28315
fluke_natouch 1114473042258698240.hashtags 8.36979012710611884099  .05882352941176470588  .00702807699099417269  1 17 199 28315
storesjp 1114474235949277186.hashtags 9438.33333333333357951652  1.00000000000000000000  .00010595090941197245  3 3 3 28315
storesjp 1114474235949277186.hashtags 9438.33333333333357951652  1.00000000000000000000  .00010595090941197245  3 3 3 28315
storesjp 1114474235949277186.hashtags 9438.33333333333357951652  1.00000000000000000000  .00010595090941197245  3 3 3 28315
StandWithUkraine 1114675538.hashtags 39.76825842696629213886  .50000000000000000000  .01257284125022073106  1 2 356 28315
Ukraine 1114675538.hashtags 8.43712753277711561416  1.00000000000000000000  .11852375066219318382  2 2 3356 28315
BPCITs 1114970489942753280.hashtags 4719.16666666666768039085  .16666666666666666666  .00003531696980399081  1 6 1 28315
MMMMMMle42 1114970489942753280.hashtags 1179.79166666666666958960  .66666666666666666666  .00056507151686385308  4 6 16 28315
MMMMMMle42 1114970489942753280.hashtags 1179.79166666666666958960  .66666666666666666666  .00056507151686385308  4 6 16 28315
MMMMMMle42 1114970489942753280.hashtags 1179.79166666666666958960  .66666666666666666666  .00056507151686385308  4 6 16 28315
MMMMMMle42 1114970489942753280.hashtags 1179.79166666666666958960  .66666666666666666666  .00056507151686385308  4 6 16 28315
AgainstTheWall 1114970489942753280.hashtags 4719.16666666666768039085  .16666666666666666666  .00003531696980399081  1 6 1 28315
MailFrontPages 111556423.hashtags 4045.00000000000005096700  1.00000000000000000000  .00024721878862793572  7 7 7 28315
MailFrontPages 111556423.hashtags 4045.00000000000005096700  1.00000000000000000000  .00024721878862793572  7 7 7 28315
MailFrontPages 111556423.hashtags 4045.00000000000005096700  1.00000000000000000000  .00024721878862793572  7 7 7 28315
MailFrontPages 111556423.hashtags 4045.00000000000005096700  1.00000000000000000000  .00024721878862793572  7 7 7 28315
MailFrontPages 111556423.hashtags 4045.00000000000005096700  1.00000000000000000000  .00024721878862793572  7 7 7 28315
MailFrontPages 111556423.hashtags 4045.00000000000005096700  1.00000000000000000000  .00024721878862793572  7 7 7 28315
MailFrontPages 111556423.hashtags 4045.00000000000005096700  1.00000000000000000000  .00024721878862793572  7 7 7 28315
BREAKING 1115874631.hashtags 5.52595628415300546742  .07142857142857142857  .01292601094826063923  1 14 366 28315
earthquake 1115874631.hashtags 337.08333333333334211884  .07142857142857142857  .00021190181882394490  1 14 6 28315
CountdowntoBJ2022 1115874631.hashtags 2022.50000000000000499051  .28571428571428571428  .00014126787921596327  4 14 4 28315
Beijing 1115874631.hashtags 84.27083333333333354127  .07142857142857142857  .00084760727529577962  1 14 24 28315
CountdowntoBJ2022 1115874631.hashtags 2022.50000000000000499051  .28571428571428571428  .00014126787921596327  4 14 4 28315
CountdowntoBJ2022 1115874631.hashtags 2022.50000000000000499051  .28571428571428571428  .00014126787921596327  4 14 4 28315
CountdowntoBJ2022 1115874631.hashtags 2022.50000000000000499051  .28571428571428571428  .00014126787921596327  4 14 4 28315
Russia 1115874631.hashtags 2.01947079380928607109  .14285714285714285714  .07073989051739360762  2 14 2003 28315
Ukraine 1115874631.hashtags 1.20530393325387365914  .14285714285714285714  .11852375066219318382  2 14 3356 28315
Ukraine 1115874631.hashtags 1.20530393325387365914  .14285714285714285714  .11852375066219318382  2 14 3356 28315
Russian 1115874631.hashtags 2.88928571428571428583  .07142857142857142857  .02472187886279357231  1 14 700 28315
MU5735 1115874631.hashtags 288.92857142857143220615  .07142857142857142857  .00024721878862793572  1 14 7 28315
XiJinping 1115874631.hashtags 2022.50000000000043449367  .07142857142857142857  .00003531696980399081  1 14 1 28315
Boao2022 1115874631.hashtags 2022.50000000000043449367  .07142857142857142857  .00003531696980399081  1 14 1 28315
CPS 1116552895401316353.hashtags 505.62500000000000124762  .14285714285714285714  .00028253575843192654  1 7 8 28315
CovidDeaths 1116552895401316353.hashtags 4045.00000000000086898735  .14285714285714285714  .00003531696980399081  1 7 1 28315
LongCovid 1116552895401316353.hashtags 4.09412955465587044605  .14285714285714285714  .03489316616634292777  1 7 988 28315
COVID19 1116552895401316353.hashtags 6.92636986301369863043  .28571428571428571428  .04125022073106127494  2 7 1168 28315
OUSD 1116552895401316353.hashtags 4045.00000000000086898735  .14285714285714285714  .00003531696980399081  1 7 1 28315
COVID19 1116552895401316353.hashtags 6.92636986301369863043  .28571428571428571428  .04125022073106127494  2 7 1168 28315
omicron 1116552895401316353.hashtags 94.06976744186046550325  .14285714285714285714  .00151862970157160515  1 7 43 28315
stormsceptic 111668442.hashtags 9438.33333333333357951652  1.00000000000000000000  .00010595090941197245  3 3 3 28315
stormsceptic 111668442.hashtags 9438.33333333333357951652  1.00000000000000000000  .00010595090941197245  3 3 3 28315
stormsceptic 111668442.hashtags 9438.33333333333357951652  1.00000000000000000000  .00010595090941197245  3 3 3 28315
RachelMaddow 1118019922108370945.hashtags 2359.58333333333333917920  .33333333333333333333  .00014126787921596327  1 3 4 28315
DonLemon 1118019922108370945.hashtags 9438.33333333333536106486  .33333333333333333333  .00003531696980399081  1 3 1 28315
AndersonCooper 1118019922108370945.hashtags 9438.33333333333536106486  .33333333333333333333  .00003531696980399081  1 3 1 28315
BrettHankison 1118324398761574401.hashtags 1258.44444444444445350104  .66666666666666666666  .00052975454705986226  4 6 15 28315
TamikaPalmer 1118324398761574401.hashtags 4719.16666666666768039085  .16666666666666666666  .00003531696980399081  1 6 1 28315
BrettHankison 1118324398761574401.hashtags 1258.44444444444445350104  .66666666666666666666  .00052975454705986226  4 6 15 28315
BrettHankison 1118324398761574401.hashtags 1258.44444444444445350104  .66666666666666666666  .00052975454705986226  4 6 15 28315
Hankison 1118324398761574401.hashtags 1573.05555555555556688575  .83333333333333333333  .00052975454705986226  5 6 15 28315
BrettHankison 1118324398761574401.hashtags 1258.44444444444445350104  .66666666666666666666  .00052975454705986226  4 6 15 28315
abc730 1118336716425719811.hashtags 1048.70370370370370906180  1.00000000000000000000  .00095355818470775207  1 1 27 28315
Chornobyl_NPP 1120633726478823425.hashtags 765.27027027027043448961  .02702702702702702702  .00003531696980399081  1 37 1 28315
MarioDraghi 1120633726478823425.hashtags 765.27027027027027215187  .21621621621621621621  .00028253575843192654  8 37 8 28315
MarioDraghi 1120633726478823425.hashtags 765.27027027027027215187  .21621621621621621621  .00028253575843192654  8 37 8 28315
MarioDraghi 1120633726478823425.hashtags 765.27027027027027215187  .21621621621621621621  .00028253575843192654  8 37 8 28315
MarioDraghi 1120633726478823425.hashtags 765.27027027027027215187  .21621621621621621621  .00028253575843192654  8 37 8 28315
EU 1120633726478823425.hashtags 76.52702702702702709598  .24324324324324324324  .00317852728235917358  9 37 90 28315
EU 1120633726478823425.hashtags 76.52702702702702709598  .24324324324324324324  .00317852728235917358  9 37 90 28315
EU 1120633726478823425.hashtags 76.52702702702702709598  .24324324324324324324  .00317852728235917358  9 37 90 28315
EU 1120633726478823425.hashtags 76.52702702702702709598  .24324324324324324324  .00317852728235917358  9 37 90 28315
EU 1120633726478823425.hashtags 76.52702702702702709598  .24324324324324324324  .00317852728235917358  9 37 90 28315
Bartholomew 1120633726478823425.hashtags 765.27027027027032628805  .05405405405405405405  .00007063393960798163  2 37 2 28315
Bartholomew 1120633726478823425.hashtags 765.27027027027032628805  .05405405405405405405  .00007063393960798163  2 37 2 28315
UN 1120633726478823425.hashtags 125.64138765631302988955  .29729729729729729729  .00236623697686738477  11 37 67 28315
UN 1120633726478823425.hashtags 125.64138765631302988955  .29729729729729729729  .00236623697686738477  11 37 67 28315
UN 1120633726478823425.hashtags 125.64138765631302988955  .29729729729729729729  .00236623697686738477  11 37 67 28315
UN 1120633726478823425.hashtags 125.64138765631302988955  .29729729729729729729  .00236623697686738477  11 37 67 28315
UN 1120633726478823425.hashtags 125.64138765631302988955  .29729729729729729729  .00236623697686738477  11 37 67 28315
UN 1120633726478823425.hashtags 125.64138765631302988955  .29729729729729729729  .00236623697686738477  11 37 67 28315
UN 1120633726478823425.hashtags 125.64138765631302988955  .29729729729729729729  .00236623697686738477  11 37 67 28315
UN 1120633726478823425.hashtags 125.64138765631302988955  .29729729729729729729  .00236623697686738477  11 37 67 28315
UN 1120633726478823425.hashtags 125.64138765631302988955  .29729729729729729729  .00236623697686738477  11 37 67 28315
UN 1120633726478823425.hashtags 125.64138765631302988955  .29729729729729729729  .00236623697686738477  11 37 67 28315
UN 1120633726478823425.hashtags 125.64138765631302988955  .29729729729729729729  .00236623697686738477  11 37 67 28315
MarioDraghi 1120633726478823425.hashtags 765.27027027027027215187  .21621621621621621621  .00028253575843192654  8 37 8 28315
MarioDraghi 1120633726478823425.hashtags 765.27027027027027215187  .21621621621621621621  .00028253575843192654  8 37 8 28315
MarioDraghi 1120633726478823425.hashtags 765.27027027027027215187  .21621621621621621621  .00028253575843192654  8 37 8 28315
MarioDraghi 1120633726478823425.hashtags 765.27027027027027215187  .21621621621621621621  .00028253575843192654  8 37 8 28315
EU 1120633726478823425.hashtags 76.52702702702702709598  .24324324324324324324  .00317852728235917358  9 37 90 28315
EU 1120633726478823425.hashtags 76.52702702702702709598  .24324324324324324324  .00317852728235917358  9 37 90 28315
NATO 1120633726478823425.hashtags 12.64909537636810366394  .05405405405405405405  .00427335334628288892  2 37 121 28315
NATO 1120633726478823425.hashtags 12.64909537636810366394  .05405405405405405405  .00427335334628288892  2 37 121 28315
StandUpForUkraine 1120633726478823425.hashtags 176.60083160083160415341  .08108108108108108108  .00045912060745188062  3 37 13 28315
StandUpForUkraine 1120633726478823425.hashtags 176.60083160083160415341  .08108108108108108108  .00045912060745188062  3 37 13 28315
StandUpForUkraine 1120633726478823425.hashtags 176.60083160083160415341  .08108108108108108108  .00045912060745188062  3 37 13 28315
Smolensk 1120633726478823425.hashtags 765.27027027027043448961  .02702702702702702702  .00003531696980399081  1 37 1 28315
EU 1120633726478823425.hashtags 76.52702702702702709598  .24324324324324324324  .00317852728235917358  9 37 90 28315
EU 1120633726478823425.hashtags 76.52702702702702709598  .24324324324324324324  .00317852728235917358  9 37 90 28315
ERCOT 1120698997327294464.hashtags 14157.50000000000304173887  .50000000000000000000  .00003531696980399081  1 2 1 28315
txlege 1120698997327294464.hashtags 884.84375000000000220104  .50000000000000000000  .00056507151686385308  1 2 16 28315
auspol 112155894.hashtags 25.45005136106831023261  .31818181818181818181  .01250220731061274942  7 22 354 28315
ScottyFromPhotoOps 112155894.hashtags 257.40909090909091337290  .09090909090909090909  .00035316969803990817  2 22 10 28315
auspol 112155894.hashtags 25.45005136106831023261  .31818181818181818181  .01250220731061274942  7 22 354 28315
LNPCrimeFamily 112155894.hashtags 386.11363636363637004520  .13636363636363636363  .00035316969803990817  3 22 10 28315
LNPCorruptionParty 112155894.hashtags 175.50619834710743957433  .13636363636363636363  .00077697333568779798  3 22 22 28315
LNPDisgrace 112155894.hashtags 367.72727272727273190241  .09090909090909090909  .00024721878862793572  2 22 7 28315
LNPDisgrace 112155894.hashtags 367.72727272727273190241  .09090909090909090909  .00024721878862793572  2 22 7 28315
FFFFFFheads 112155894.hashtags 643.52272727272731980417  .04545454545454545454  .00007063393960798163  1 22 2 28315
auspol 112155894.hashtags 25.45005136106831023261  .31818181818181818181  .01250220731061274942  7 22 354 28315
JaneHumeFromMarketing 112155894.hashtags 1287.04545454545482182181  .04545454545454545454  .00003531696980399081  1 22 1 28315
JaneFromPR 112155894.hashtags 1287.04545454545482182181  .04545454545454545454  .00003531696980399081  1 22 1 28315
LNPCrimeFamily 112155894.hashtags 386.11363636363637004520  .13636363636363636363  .00035316969803990817  3 22 10 28315
auspol 112155894.hashtags 25.45005136106831023261  .31818181818181818181  .01250220731061274942  7 22 354 28315
auspol 112155894.hashtags 25.45005136106831023261  .31818181818181818181  .01250220731061274942  7 22 354 28315
ScottyFromPhotoOps 112155894.hashtags 257.40909090909091337290  .09090909090909090909  .00035316969803990817  2 22 10 28315
LNPCorruptionParty 112155894.hashtags 175.50619834710743957433  .13636363636363636363  .00077697333568779798  3 22 22 28315
LNPCrimeFamily 112155894.hashtags 386.11363636363637004520  .13636363636363636363  .00035316969803990817  3 22 10 28315
LNPCorruptionParty 112155894.hashtags 175.50619834710743957433  .13636363636363636363  .00077697333568779798  3 22 22 28315
auspol 112155894.hashtags 25.45005136106831023261  .31818181818181818181  .01250220731061274942  7 22 354 28315
AlboForPM 112155894.hashtags 18.38636363636363636997  .04545454545454545454  .00247218788627935723  1 22 70 28315
auspol 112155894.hashtags 25.45005136106831023261  .31818181818181818181  .01250220731061274942  7 22 354 28315
MorrisonMustGo 112155894.hashtags 214.50757575757576314508  .04545454545454545454  .00021190181882394490  1 22 6 28315
JCPOA 1122618943225643009.hashtags 1348.33333333333336847539  .14285714285714285714  .00010595090941197245  1 7 3 28315
Iran 1122618943225643009.hashtags 139.48275862068965517611  .14285714285714285714  .00102419212431573371  1 7 29 28315
US 1122618943225643009.hashtags 15.14981273408239701301  .14285714285714285714  .00942963093766554829  1 7 267 28315
ViennaTalks 1122618943225643009.hashtags 1155.71428571428572882460  .28571428571428571428  .00024721878862793572  2 7 7 28315
OPCW 1122618943225643009.hashtags 4045.00000000000086898735  .14285714285714285714  .00003531696980399081  1 7 1 28315
ViennaTalks 1122618943225643009.hashtags 1155.71428571428572882460  .28571428571428571428  .00024721878862793572  2 7 7 28315
sanctions 1122618943225643009.hashtags 337.08333333333333416508  .14285714285714285714  .00042380363764788981  1 7 12 28315
ABEd 1123274196098920453.hashtags 14157.50000000000103739081  1.00000000000000000000  .00007063393960798163  1 1 2 28315
agedcare 1123536127908966400.hashtags 2831.50000000000004713031  1.00000000000000000000  .00035316969803990817  1 1 10 28315
AbLeg 1124001618096160770.hashtags 1287.04545454545455693850  .50000000000000000000  .00038848666784389899  1 2 11 28315
abpoli 1124001618096160770.hashtags 382.63513513513513535489  .50000000000000000000  .00130672788274766025  1 2 37 28315
COVID19 1124907304933969920.hashtags 4.40768991282689912850  .18181818181818181818  .04125022073106127494  2 11 1168 28315
diabetes 1124907304933969920.hashtags 514.81818181818184132289  .09090909090909090909  .00017658484901995408  1 11 5 28315
health 1124907304933969920.hashtags 46.80165289256198364726  .09090909090909090909  .00194243333921949496  1 11 55 28315
Children 1124907304933969920.hashtags 198.00699300699301071812  .09090909090909090909  .00045912060745188062  1 11 13 28315
LeMMMMMMRip 1124907304933969920.hashtags 214.50757575757575810720  .09090909090909090909  .00042380363764788981  1 11 12 28315
Australia 1124907304933969920.hashtags 61.28787878787878823721  .09090909090909090909  .00148331273176761433  1 11 42 28315
ClimateAction 1124907304933969920.hashtags 83.03519061583577752142  .09090909090909090909  .00109482606392371534  1 11 31 28315
ClimateEmergency 1124907304933969920.hashtags 234.00826446280991944102  .09090909090909090909  .00038848666784389899  1 11 11 28315
climate 1124907304933969920.hashtags 57.20202020202020207193  .09090909090909090909  .00158926364117958679  1 11 45 28315
Covid_19 1124907304933969920.hashtags 66.00233100233100261432  .09090909090909090909  .00137736182235564188  1 11 39 28315
COVID19 1124907304933969920.hashtags 4.40768991282689912850  .18181818181818181818  .04125022073106127494  2 11 1168 28315
SaveSheikhJarrah 112522157.hashtags 3539.37500000000000880419  1.00000000000000000000  .00028253575843192654  1 1 8 28315
OMICRON 1125443593085358082.hashtags 99.00349650349651065198  .00699300699300699300  .00007063393960798163  1 143 2 28315
Zahawi 1125443593085358082.hashtags 49.50174825174825182188  .00699300699300699300  .00014126787921596327  1 143 4 28315
Capitalism 1125443593085358082.hashtags 174.24615384615384806306  .15384615384615384615  .00088292424509977043  22 143 25 28315
Socialism 1125443593085358082.hashtags 56.57342657342657412327  .01398601398601398601  .00024721878862793572  2 143 7 28315
COVID 1125443593085358082.hashtags 1.43200323673696454751  .07692307692307692307  .05371711107187003355  11 143 1521 28315
Omicron 1125443593085358082.hashtags 5.35154035154035154317  .06293706293706293706  .01176055094472894225  9 143 333 28315
China 1125443593085358082.hashtags 1.75227427439816820498  .00699300699300699300  .00399081758785096238  1 143 113 28315
Omicron 1125443593085358082.hashtags 5.35154035154035154317  .06293706293706293706  .01176055094472894225  9 143 333 28315
Covid 1125443593085358082.hashtags 2.51311480770398606107  .13286713286713286713  .05286950379657425392  19 143 1497 28315
Johnson 1125443593085358082.hashtags 8.75706602979330252519  .12587412587412587412  .01437400671022426275  18 143 407 28315
MaskUp 1125443593085358082.hashtags 25.82699908786865322857  .02097902097902097902  .00081229030549178880  3 143 23 28315
Omicron 1125443593085358082.hashtags 5.35154035154035154317  .06293706293706293706  .01176055094472894225  9 143 333 28315
SchoolStrike 1125443593085358082.hashtags 24.75087412587412591094  .00699300699300699300  .00028253575843192654  1 143 8 28315
Capitalism 1125443593085358082.hashtags 174.24615384615384806306  .15384615384615384615  .00088292424509977043  22 143 25 28315
Johnson 1125443593085358082.hashtags 8.75706602979330252519  .12587412587412587412  .01437400671022426275  18 143 407 28315
Socialism 1125443593085358082.hashtags 56.57342657342657412327  .01398601398601398601  .00024721878862793572  2 143 7 28315
COVID19 1125443593085358082.hashtags 1.01715921065236133730  .04195804195804195804  .04125022073106127494  6 143 1168 28315
OmicronVariant 1125443593085358082.hashtags 60.92522861753631097343  .02797202797202797202  .00045912060745188062  4 143 13 28315
PMQs 1125443593085358082.hashtags 1.11239883711793824053  .00699300699300699300  .00628642062511036553  1 143 178 28315
UK 1125443593085358082.hashtags 12.07359713457274433631  .06993006993006993006  .00579198304785449408  10 143 164 28315
Johnson 1125443593085358082.hashtags 8.75706602979330252519  .12587412587412587412  .01437400671022426275  18 143 407 28315
ClimateCrisis 1125443593085358082.hashtags 4.95017482517482518218  .00699300699300699300  .00141267879215963270  1 143 40 28315
COVID19 1125443593085358082.hashtags 1.01715921065236133730  .04195804195804195804  .04125022073106127494  6 143 1168 28315
OmicronVariant 1125443593085358082.hashtags 60.92522861753631097343  .02797202797202797202  .00045912060745188062  4 143 13 28315
UK 1125443593085358082.hashtags 12.07359713457274433631  .06993006993006993006  .00579198304785449408  10 143 164 28315
COVID19 1125443593085358082.hashtags 1.01715921065236133730  .04195804195804195804  .04125022073106127494  6 143 1168 28315
OmicronVariant 1125443593085358082.hashtags 60.92522861753631097343  .02797202797202797202  .00045912060745188062  4 143 13 28315
COVID 1125443593085358082.hashtags 1.43200323673696454751  .07692307692307692307  .05371711107187003355  11 143 1521 28315
OmicronVariant 1125443593085358082.hashtags 60.92522861753631097343  .02797202797202797202  .00045912060745188062  4 143 13 28315
UK 1125443593085358082.hashtags 12.07359713457274433631  .06993006993006993006  .00579198304785449408  10 143 164 28315
US 1125443593085358082.hashtags 2.96639689898116864511  .02797202797202797202  .00942963093766554829  4 143 267 28315
Biden 1125443593085358082.hashtags 2.47508741258741259109  .00699300699300699300  .00282535758431926540  1 143 80 28315
Capitalism 1125443593085358082.hashtags 174.24615384615384806306  .15384615384615384615  .00088292424509977043  22 143 25 28315
UK 1125443593085358082.hashtags 12.07359713457274433631  .06993006993006993006  .00579198304785449408  10 143 164 28315
Capitalism 1125443593085358082.hashtags 174.24615384615384806306  .15384615384615384615  .00088292424509977043  22 143 25 28315
Capitalism 1125443593085358082.hashtags 174.24615384615384806306  .15384615384615384615  .00088292424509977043  22 143 25 28315
Johnson 1125443593085358082.hashtags 8.75706602979330252519  .12587412587412587412  .01437400671022426275  18 143 407 28315
CovidIsNotOver 1125443593085358082.hashtags 5.21071034228928966918  .01398601398601398601  .00268408970510330213  2 143 76 28315
UK 1125443593085358082.hashtags 12.07359713457274433631  .06993006993006993006  .00579198304785449408  10 143 164 28315
Johnson 1125443593085358082.hashtags 8.75706602979330252519  .12587412587412587412  .01437400671022426275  18 143 407 28315
Covid 1125443593085358082.hashtags 2.51311480770398606107  .13286713286713286713  .05286950379657425392  19 143 1497 28315
climate 1125443593085358082.hashtags 4.40015540015540015502  .00699300699300699300  .00158926364117958679  1 143 45 28315
Johnson 1125443593085358082.hashtags 8.75706602979330252519  .12587412587412587412  .01437400671022426275  18 143 407 28315
CovidIsNotOver 1125443593085358082.hashtags 5.21071034228928966918  .01398601398601398601  .00268408970510330213  2 143 76 28315
Omicron 1125443593085358082.hashtags 5.35154035154035154317  .06293706293706293706  .01176055094472894225  9 143 333 28315
Johnson 1125443593085358082.hashtags 8.75706602979330252519  .12587412587412587412  .01437400671022426275  18 143 407 28315
COVID19 1125443593085358082.hashtags 1.01715921065236133730  .04195804195804195804  .04125022073106127494  6 143 1168 28315
Johnson 1125443593085358082.hashtags 8.75706602979330252519  .12587412587412587412  .01437400671022426275  18 143 407 28315
Covid 1125443593085358082.hashtags 2.51311480770398606107  .13286713286713286713  .05286950379657425392  19 143 1497 28315
Covid 1125443593085358082.hashtags 2.51311480770398606107  .13286713286713286713  .05286950379657425392  19 143 1497 28315
Covid 1125443593085358082.hashtags 2.51311480770398606107  .13286713286713286713  .05286950379657425392  19 143 1497 28315
Capitalism 1125443593085358082.hashtags 174.24615384615384806306  .15384615384615384615  .00088292424509977043  22 143 25 28315
Johnson 1125443593085358082.hashtags 8.75706602979330252519  .12587412587412587412  .01437400671022426275  18 143 407 28315
Capitalism 1125443593085358082.hashtags 174.24615384615384806306  .15384615384615384615  .00088292424509977043  22 143 25 28315
UK 1125443593085358082.hashtags 12.07359713457274433631  .06993006993006993006  .00579198304785449408  10 143 164 28315
Johnson 1125443593085358082.hashtags 8.75706602979330252519  .12587412587412587412  .01437400671022426275  18 143 407 28315
Covid 1125443593085358082.hashtags 2.51311480770398606107  .13286713286713286713  .05286950379657425392  19 143 1497 28315
Capitalism 1125443593085358082.hashtags 174.24615384615384806306  .15384615384615384615  .00088292424509977043  22 143 25 28315
Truss 1125443593085358082.hashtags 39.60139860139860313947  .00699300699300699300  .00017658484901995408  1 143 5 28315
Johnson 1125443593085358082.hashtags 8.75706602979330252519  .12587412587412587412  .01437400671022426275  18 143 407 28315
Capitalism 1125443593085358082.hashtags 174.24615384615384806306  .15384615384615384615  .00088292424509977043  22 143 25 28315
UN 1125443593085358082.hashtags 2.95532825383571652980  .00699300699300699300  .00236623697686738477  1 143 67 28315
Ukraine 1125443593085358082.hashtags .41300624286321544956  .04895104895104895104  .11852375066219318382  7 143 3356 28315
US 1125443593085358082.hashtags 2.96639689898116864511  .02797202797202797202  .00942963093766554829  4 143 267 28315
Ukraine 1125443593085358082.hashtags .41300624286321544956  .04895104895104895104  .11852375066219318382  7 143 3356 28315
BBCNews 1125443593085358082.hashtags 82.50291375291375310726  .03496503496503496503  .00042380363764788981  5 143 12 28315
Capitalism 1125443593085358082.hashtags 174.24615384615384806306  .15384615384615384615  .00088292424509977043  22 143 25 28315
COVID19 1125443593085358082.hashtags 1.01715921065236133730  .04195804195804195804  .04125022073106127494  6 143 1168 28315
BA2variant 1125443593085358082.hashtags 36.00127145581691067333  .01398601398601398601  .00038848666784389899  2 143 11 28315
NoWarWithRussia 1125443593085358082.hashtags 8.60899969595621773465  .00699300699300699300  .00081229030549178880  1 143 23 28315
Johnson 1125443593085358082.hashtags 8.75706602979330252519  .12587412587412587412  .01437400671022426275  18 143 407 28315
BA2variant 1125443593085358082.hashtags 36.00127145581691067333  .01398601398601398601  .00038848666784389899  2 143 11 28315
Capitalism 1125443593085358082.hashtags 174.24615384615384806306  .15384615384615384615  .00088292424509977043  22 143 25 28315
